# iT  physTime_s  Qy_m3_per_s  qy_cell_m_per_s  u_y_fluid_average_m_per_s  u_y_fluid_max_m_per_s  B_yy_m2
2007 8.362499999999996e-09 4.385028853520679e-16 1.124366372697610e-02 2.810915931744025e-02 5.242944343044389e-02 1.124366372697610e-16
2008 8.366666666666664e-09 4.385028853527307e-16 1.124366372699310e-02 2.810915931748274e-02 5.242944343054010e-02 1.124366372699310e-16
2009 8.370833333333330e-09 4.385028853533925e-16 1.124366372701006e-02 2.810915931752516e-02 5.242944343062523e-02 1.124366372701007e-16
2010 8.374999999999997e-09 4.385028853540368e-16 1.124366372702659e-02 2.810915931756647e-02 5.242944343072144e-02 1.124366372702659e-16
2011 8.379166666666663e-09 4.385028853546762e-16 1.124366372704298e-02 2.810915931760745e-02 5.242944343081397e-02 1.124366372704298e-16
2012 8.383333333333331e-09 4.385028853553082e-16 1.124366372705919e-02 2.810915931764797e-02 5.242944343090278e-02 1.124366372705919e-16
2013 8.387499999999997e-09 4.385028853559368e-16 1.124366372707530e-02 2.810915931768826e-02 5.242944343099159e-02 1.124366372707530e-16
2014 8.391666666666664e-09 4.385028853565694e-16 1.124366372709152e-02 2.810915931772881e-02 5.242944343108043e-02 1.124366372709152e-16
2015 8.395833333333330e-09 4.385028853571837e-16 1.124366372710728e-02 2.810915931776819e-02 5.242944343116553e-02 1.124366372710728e-16
2016 8.399999999999997e-09 4.385028853577761e-16 1.124366372712246e-02 2.810915931780616e-02 5.242944343125806e-02 1.124366372712246e-16
2017 8.404166666666663e-09 4.385028853583677e-16 1.124366372713763e-02 2.810915931784409e-02 5.242944343134318e-02 1.124366372713763e-16
2018 8.408333333333331e-09 4.385028853589442e-16 1.124366372715242e-02 2.810915931788104e-02 5.242944343143568e-02 1.124366372715242e-16
2019 8.412499999999997e-09 4.385028853595282e-16 1.124366372716739e-02 2.810915931791848e-02 5.242944343152082e-02 1.124366372716739e-16
2020 8.416666666666664e-09 4.385028853601222e-16 1.124366372718262e-02 2.810915931795655e-02 5.242944343160963e-02 1.124366372718262e-16
2021 8.420833333333330e-09 4.385028853607106e-16 1.124366372719771e-02 2.810915931799427e-02 5.242944343169845e-02 1.124366372719771e-16
2022 8.424999999999998e-09 4.385028853612745e-16 1.124366372721217e-02 2.810915931803042e-02 5.242944343178725e-02 1.124366372721217e-16
2023 8.429166666666664e-09 4.385028853618253e-16 1.124366372722629e-02 2.810915931806572e-02 5.242944343186867e-02 1.124366372722629e-16
2024 8.433333333333331e-09 4.385028853623935e-16 1.124366372724086e-02 2.810915931810215e-02 5.242944343196489e-02 1.124366372724086e-16
2025 8.437499999999997e-09 4.385028853629509e-16 1.124366372725515e-02 2.810915931813788e-02 5.242944343203890e-02 1.124366372725515e-16
2026 8.441666666666665e-09 4.385028853634841e-16 1.124366372726882e-02 2.810915931817206e-02 5.242944343212773e-02 1.124366372726882e-16
2027 8.445833333333330e-09 4.385028853640360e-16 1.124366372728298e-02 2.810915931820744e-02 5.242944343219434e-02 1.124366372728298e-16
2028 8.449999999999996e-09 4.385028853645666e-16 1.124366372729658e-02 2.810915931824145e-02 5.242944343227576e-02 1.124366372729658e-16
2029 8.454166666666664e-09 4.385028853650712e-16 1.124366372730952e-02 2.810915931827380e-02 5.242944343234978e-02 1.124366372730952e-16
2030 8.458333333333330e-09 4.385028853655933e-16 1.124366372732291e-02 2.810915931830727e-02 5.242944343242009e-02 1.124366372732291e-16
2031 8.462499999999997e-09 4.385028853660970e-16 1.124366372733582e-02 2.810915931833956e-02 5.242944343249411e-02 1.124366372733582e-16
2032 8.466666666666663e-09 4.385028853666020e-16 1.124366372734877e-02 2.810915931837192e-02 5.242944343256811e-02 1.124366372734877e-16
2033 8.470833333333331e-09 4.385028853671011e-16 1.124366372736157e-02 2.810915931840392e-02 5.242944343264953e-02 1.124366372736157e-16
2034 8.474999999999996e-09 4.385028853675901e-16 1.124366372737410e-02 2.810915931843526e-02 5.242944343272356e-02 1.124366372737411e-16
2035 8.479166666666664e-09 4.385028853680758e-16 1.124366372738656e-02 2.810915931846640e-02 5.242944343279387e-02 1.124366372738656e-16
2036 8.483333333333330e-09 4.385028853685588e-16 1.124366372739894e-02 2.810915931849736e-02 5.242944343286048e-02 1.124366372739895e-16
2037 8.487499999999997e-09 4.385028853690326e-16 1.124366372741109e-02 2.810915931852774e-02 5.242944343291969e-02 1.124366372741109e-16
2038 8.491666666666663e-09 4.385028853695048e-16 1.124366372742320e-02 2.810915931855800e-02 5.242944343300480e-02 1.124366372742320e-16
2039 8.495833333333331e-09 4.385028853699748e-16 1.124366372743525e-02 2.810915931858813e-02 5.242944343307143e-02 1.124366372743525e-16
2040 8.499999999999997e-09 4.385028853704459e-16 1.124366372744733e-02 2.810915931861833e-02 5.242944343314913e-02 1.124366372744733e-16
2041 8.504166666666664e-09 4.385028853709027e-16 1.124366372745904e-02 2.810915931864761e-02 5.242944343320095e-02 1.124366372745904e-16
2042 8.508333333333330e-09 4.385028853713478e-16 1.124366372747046e-02 2.810915931867614e-02 5.242944343327127e-02 1.124366372747046e-16
2043 8.512499999999998e-09 4.385028853718001e-16 1.124366372748205e-02 2.810915931870514e-02 5.242944343333786e-02 1.124366372748205e-16
2044 8.516666666666664e-09 4.385028853722342e-16 1.124366372749318e-02 2.810915931873297e-02 5.242944343340818e-02 1.124366372749319e-16
2045 8.520833333333331e-09 4.385028853726847e-16 1.124366372750474e-02 2.810915931876184e-02 5.242944343346000e-02 1.124366372750474e-16
2046 8.524999999999997e-09 4.385028853731036e-16 1.124366372751548e-02 2.810915931878870e-02 5.242944343353401e-02 1.124366372751548e-16
2047 8.529166666666664e-09 4.385028853735244e-16 1.124366372752627e-02 2.810915931881567e-02 5.242944343359323e-02 1.124366372752626e-16
2048 8.533333333333330e-09 4.385028853739349e-16 1.124366372753679e-02 2.810915931884198e-02 5.242944343365243e-02 1.124366372753679e-16
2049 8.537499999999996e-09 4.385028853743419e-16 1.124366372754723e-02 2.810915931886808e-02 5.242944343370795e-02 1.124366372754723e-16
2050 8.541666666666664e-09 4.385028853747586e-16 1.124366372755791e-02 2.810915931889478e-02 5.242944343377456e-02 1.124366372755791e-16
2051 8.545833333333330e-09 4.385028853751657e-16 1.124366372756835e-02 2.810915931892088e-02 5.242944343382638e-02 1.124366372756835e-16
2052 8.549999999999997e-09 4.385028853755485e-16 1.124366372757817e-02 2.810915931894542e-02 5.242944343388558e-02 1.124366372757817e-16
2053 8.554166666666663e-09 4.385028853759338e-16 1.124366372758805e-02 2.810915931897012e-02 5.242944343394480e-02 1.124366372758805e-16
2054 8.558333333333331e-09 4.385028853763376e-16 1.124366372759840e-02 2.810915931899600e-02 5.242944343400772e-02 1.124366372759840e-16
2055 8.562499999999996e-09 4.385028853767056e-16 1.124366372760784e-02 2.810915931901959e-02 5.242944343405583e-02 1.124366372760784e-16
2056 8.566666666666664e-09 4.385028853770743e-16 1.124366372761729e-02 2.810915931904323e-02 5.242944343411503e-02 1.124366372761729e-16
2057 8.570833333333330e-09 4.385028853774529e-16 1.124366372762700e-02 2.810915931906750e-02 5.242944343417053e-02 1.124366372762700e-16
2058 8.574999999999997e-09 4.385028853778270e-16 1.124366372763659e-02 2.810915931909147e-02 5.242944343421864e-02 1.124366372763659e-16
2059 8.579166666666663e-09 4.385028853782071e-16 1.124366372764634e-02 2.810915931911585e-02 5.242944343427047e-02 1.124366372764634e-16
2060 8.583333333333331e-09 4.385028853785697e-16 1.124366372765563e-02 2.810915931913908e-02 5.242944343433708e-02 1.124366372765563e-16
2061 8.587499999999997e-09 4.385028853789394e-16 1.124366372766511e-02 2.810915931916278e-02 5.242944343438889e-02 1.124366372766511e-16
2062 8.591666666666664e-09 4.385028853792953e-16 1.124366372767424e-02 2.810915931918560e-02 5.242944343443700e-02 1.124366372767424e-16
2063 8.595833333333330e-09 4.385028853796383e-16 1.124366372768303e-02 2.810915931920759e-02 5.242944343449250e-02 1.124366372768303e-16
2064 8.599999999999998e-09 4.385028853799870e-16 1.124366372769197e-02 2.810915931922994e-02 5.242944343455542e-02 1.124366372769197e-16
2065 8.604166666666663e-09 4.385028853803406e-16 1.124366372770104e-02 2.810915931925261e-02 5.242944343459242e-02 1.124366372770104e-16
2066 8.608333333333331e-09 4.385028853806840e-16 1.124366372770985e-02 2.810915931927462e-02 5.242944343465163e-02 1.124366372770985e-16
2067 8.612499999999997e-09 4.385028853810104e-16 1.124366372771822e-02 2.810915931929555e-02 5.242944343469234e-02 1.124366372771822e-16
2068 8.616666666666664e-09 4.385028853813388e-16 1.124366372772664e-02 2.810915931931659e-02 5.242944343474785e-02 1.124366372772664e-16
2069 8.620833333333330e-09 4.385028853816658e-16 1.124366372773502e-02 2.810915931933756e-02 5.242944343478857e-02 1.124366372773502e-16
2070 8.624999999999996e-09 4.385028853819976e-16 1.124366372774353e-02 2.810915931935883e-02 5.242944343484038e-02 1.124366372774353e-16
2071 8.629166666666664e-09 4.385028853823139e-16 1.124366372775164e-02 2.810915931937910e-02 5.242944343487369e-02 1.124366372775164e-16
2072 8.633333333333330e-09 4.385028853826236e-16 1.124366372775958e-02 2.810915931939895e-02 5.242944343493289e-02 1.124366372775958e-16
2073 8.637499999999997e-09 4.385028853829201e-16 1.124366372776718e-02 2.810915931941796e-02 5.242944343497730e-02 1.124366372776718e-16
2074 8.641666666666663e-09 4.385028853832333e-16 1.124366372777521e-02 2.810915931943803e-02 5.242944343502171e-02 1.124366372777521e-16
2075 8.645833333333331e-09 4.385028853835458e-16 1.124366372778323e-02 2.810915931945807e-02 5.242944343506612e-02 1.124366372778323e-16
2076 8.649999999999996e-09 4.385028853838656e-16 1.124366372779143e-02 2.810915931947857e-02 5.242944343511422e-02 1.124366372779143e-16
2077 8.654166666666664e-09 4.385028853841575e-16 1.124366372779891e-02 2.810915931949728e-02 5.242944343515493e-02 1.124366372779891e-16
2078 8.658333333333330e-09 4.385028853844377e-16 1.124366372780610e-02 2.810915931951524e-02 5.242944343519935e-02 1.124366372780610e-16
2079 8.662499999999997e-09 4.385028853847192e-16 1.124366372781331e-02 2.810915931953328e-02 5.242944343524375e-02 1.124366372781331e-16
2080 8.666666666666663e-09 4.385028853850164e-16 1.124366372782093e-02 2.810915931955234e-02 5.242944343528817e-02 1.124366372782093e-16
2081 8.670833333333331e-09 4.385028853853082e-16 1.124366372782841e-02 2.810915931957104e-02 5.242944343533257e-02 1.124366372782842e-16
2082 8.674999999999997e-09 4.385028853855923e-16 1.124366372783570e-02 2.810915931958925e-02 5.242944343536957e-02 1.124366372783570e-16
2083 8.679166666666664e-09 4.385028853858682e-16 1.124366372784277e-02 2.810915931960694e-02 5.242944343540659e-02 1.124366372784278e-16
2084 8.683333333333330e-09 4.385028853861398e-16 1.124366372784974e-02 2.810915931962435e-02 5.242944343544730e-02 1.124366372784974e-16
2085 8.687499999999998e-09 4.385028853863878e-16 1.124366372785610e-02 2.810915931964025e-02 5.242944343548060e-02 1.124366372785610e-16
2086 8.691666666666663e-09 4.385028853866555e-16 1.124366372786296e-02 2.810915931965741e-02 5.242944343552502e-02 1.124366372786297e-16
2087 8.695833333333331e-09 4.385028853869096e-16 1.124366372786948e-02 2.810915931967370e-02 5.242944343555462e-02 1.124366372786948e-16
2088 8.699999999999997e-09 4.385028853871827e-16 1.124366372787648e-02 2.810915931969121e-02 5.242944343561012e-02 1.124366372787648e-16
2089 8.704166666666664e-09 4.385028853874393e-16 1.124366372788306e-02 2.810915931970765e-02 5.242944343563233e-02 1.124366372788306e-16
2090 8.708333333333330e-09 4.385028853876962e-16 1.124366372788965e-02 2.810915931972412e-02 5.242944343567305e-02 1.124366372788965e-16
2091 8.712499999999996e-09 4.385028853879356e-16 1.124366372789579e-02 2.810915931973947e-02 5.242944343571005e-02 1.124366372789579e-16
2092 8.716666666666664e-09 4.385028853881700e-16 1.124366372790179e-02 2.810915931975449e-02 5.242944343575445e-02 1.124366372790179e-16
2093 8.720833333333330e-09 4.385028853884214e-16 1.124366372790824e-02 2.810915931977060e-02 5.242944343579146e-02 1.124366372790824e-16
2094 8.724999999999997e-09 4.385028853886488e-16 1.124366372791407e-02 2.810915931978518e-02 5.242944343581367e-02 1.124366372791407e-16
2095 8.729166666666663e-09 4.385028853888623e-16 1.124366372791955e-02 2.810915931979887e-02 5.242944343584327e-02 1.124366372791955e-16
2096 8.733333333333330e-09 4.385028853891052e-16 1.124366372792578e-02 2.810915931981444e-02 5.242944343588398e-02 1.124366372792578e-16
2097 8.737499999999996e-09 4.385028853893388e-16 1.124366372793176e-02 2.810915931982941e-02 5.242944343590619e-02 1.124366372793176e-16
2098 8.741666666666664e-09 4.385028853895547e-16 1.124366372793730e-02 2.810915931984326e-02 5.242944343593949e-02 1.124366372793730e-16
2099 8.745833333333330e-09 4.385028853897773e-16 1.124366372794301e-02 2.810915931985752e-02 5.242944343598390e-02 1.124366372794301e-16
2100 8.749999999999997e-09 4.385028853900110e-16 1.124366372794900e-02 2.810915931987251e-02 5.242944343602092e-02 1.124366372794900e-16
2101 8.754166666666663e-09 4.385028853902532e-16 1.124366372795521e-02 2.810915931988803e-02 5.242944343606162e-02 1.124366372795521e-16
2102 8.758333333333331e-09 4.385028853904806e-16 1.124366372796104e-02 2.810915931990261e-02 5.242944343607642e-02 1.124366372796104e-16
2103 8.762499999999997e-09 4.385028853907013e-16 1.124366372796670e-02 2.810915931991675e-02 5.242944343610973e-02 1.124366372796670e-16
2104 8.766666666666664e-09 4.385028853909233e-16 1.124366372797239e-02 2.810915931993098e-02 5.242944343615414e-02 1.124366372797239e-16
2105 8.770833333333330e-09 4.385028853911440e-16 1.124366372797805e-02 2.810915931994513e-02 5.242944343616524e-02 1.124366372797805e-16
2106 8.774999999999998e-09 4.385028853913561e-16 1.124366372798349e-02 2.810915931995872e-02 5.242944343620225e-02 1.124366372798349e-16
2107 8.779166666666663e-09 4.385028853915865e-16 1.124366372798940e-02 2.810915931997349e-02 5.242944343624666e-02 1.124366372798940e-16
2108 8.783333333333331e-09 4.385028853918122e-16 1.124366372799518e-02 2.810915931998796e-02 5.242944343626516e-02 1.124366372799519e-16
2109 8.787499999999997e-09 4.385028853920229e-16 1.124366372800059e-02 2.810915932000147e-02 5.242944343631326e-02 1.124366372800059e-16
2110 8.791666666666664e-09 4.385028853922176e-16 1.124366372800558e-02 2.810915932001395e-02 5.242944343633548e-02 1.124366372800558e-16
2111 8.795833333333330e-09 4.385028853924026e-16 1.124366372801032e-02 2.810915932002581e-02 5.242944343636138e-02 1.124366372801032e-16
2112 8.799999999999996e-09 4.385028853925893e-16 1.124366372801511e-02 2.810915932003778e-02 5.242944343639839e-02 1.124366372801511e-16
2113 8.804166666666664e-09 4.385028853927903e-16 1.124366372802026e-02 2.810915932005066e-02 5.242944343642059e-02 1.124366372802026e-16
2114 8.808333333333329e-09 4.385028853929736e-16 1.124366372802497e-02 2.810915932006242e-02 5.242944343644650e-02 1.124366372802497e-16
2115 8.812499999999997e-09 4.385028853931578e-16 1.124366372802969e-02 2.810915932007422e-02 5.242944343647610e-02 1.124366372802969e-16
2116 8.816666666666663e-09 4.385028853933372e-16 1.124366372803429e-02 2.810915932008572e-02 5.242944343651311e-02 1.124366372803429e-16
2117 8.820833333333330e-09 4.385028853935249e-16 1.124366372803910e-02 2.810915932009776e-02 5.242944343652791e-02 1.124366372803910e-16
2118 8.824999999999996e-09 4.385028853937074e-16 1.124366372804378e-02 2.810915932010945e-02 5.242944343655011e-02 1.124366372804378e-16
2119 8.829166666666664e-09 4.385028853938768e-16 1.124366372804812e-02 2.810915932012031e-02 5.242944343657972e-02 1.124366372804812e-16
2120 8.833333333333330e-09 4.385028853940504e-16 1.124366372805257e-02 2.810915932013144e-02 5.242944343660933e-02 1.124366372805258e-16
2121 8.837499999999997e-09 4.385028853942097e-16 1.124366372805666e-02 2.810915932014165e-02 5.242944343662414e-02 1.124366372805666e-16
2122 8.841666666666663e-09 4.385028853943743e-16 1.124366372806088e-02 2.810915932015220e-02 5.242944343666114e-02 1.124366372806088e-16
2123 8.845833333333331e-09 4.385028853945394e-16 1.124366372806511e-02 2.810915932016279e-02 5.242944343668703e-02 1.124366372806511e-16
2124 8.849999999999997e-09 4.385028853947170e-16 1.124366372806967e-02 2.810915932017417e-02 5.242944343670925e-02 1.124366372806967e-16
2125 8.854166666666664e-09 4.385028853948762e-16 1.124366372807375e-02 2.810915932018438e-02 5.242944343672775e-02 1.124366372807375e-16
2126 8.858333333333330e-09 4.385028853950303e-16 1.124366372807770e-02 2.810915932019425e-02 5.242944343674995e-02 1.124366372807770e-16
2127 8.862499999999997e-09 4.385028853951854e-16 1.124366372808168e-02 2.810915932020419e-02 5.242944343677586e-02 1.124366372808168e-16
2128 8.866666666666663e-09 4.385028853953473e-16 1.124366372808583e-02 2.810915932021457e-02 5.242944343679806e-02 1.124366372808583e-16
2129 8.870833333333331e-09 4.385028853954959e-16 1.124366372808964e-02 2.810915932022410e-02 5.242944343681657e-02 1.124366372808964e-16
2130 8.874999999999997e-09 4.385028853956485e-16 1.124366372809355e-02 2.810915932023388e-02 5.242944343683877e-02 1.124366372809355e-16
2131 8.879166666666664e-09 4.385028853958101e-16 1.124366372809769e-02 2.810915932024424e-02 5.242944343686468e-02 1.124366372809769e-16
2132 8.883333333333330e-09 4.385028853959681e-16 1.124366372810175e-02 2.810915932025437e-02 5.242944343688689e-02 1.124366372810175e-16
2133 8.887499999999998e-09 4.385028853961128e-16 1.124366372810546e-02 2.810915932026365e-02 5.242944343690539e-02 1.124366372810546e-16
2134 8.891666666666664e-09 4.385028853962588e-16 1.124366372810920e-02 2.810915932027300e-02 5.242944343692759e-02 1.124366372810920e-16
